Config file: ../input/config/mla_v_cycle-refine3.json
order_rbm = 2
angle_type = 1
==== basic information of linear system ====
matrix Row = 73482, matrix Column = 73482
matrix nz_allocated = 1513726, matrix nz_used = 1513726, matrix nz_unneeded = 0
vector Row = 73482
initial     || b ||_2 = 3.6456789914864118e-01
>>>>local_vec_size = 73482
>>>>~~~~ local_mat_m = 73482, local_mat_n = 73482
            || b ||_2 = 3.6456789914864118e-01
|| r ||_2 / || b ||_2 = 1.0000000000000000e+00


>>>>nodes in level 3 is 47, less than 100, setup DONE!>>>>


>>>> mla setup time: 0.978395 (s)
0 MLA ||r(i)||/||b|| 1.0000000000000000e+00
1 MLA ||r(i)||/||b|| 3.6617135081221299e+00
2 MLA ||r(i)||/||b|| 3.0127478677752344e+00
3 MLA ||r(i)||/||b|| 2.2090452784919656e+00
4 MLA ||r(i)||/||b|| 4.0339849335427642e+00
5 MLA ||r(i)||/||b|| 4.7186475601354267e+00
6 MLA ||r(i)||/||b|| 3.9410698707045451e+00
7 MLA ||r(i)||/||b|| 4.3983367114585894e+00
8 MLA ||r(i)||/||b|| 4.1162231828613338e+00
9 MLA ||r(i)||/||b|| 4.2003208965567973e+00
10 MLA ||r(i)||/||b|| 3.0209987206793558e+00
11 MLA ||r(i)||/||b|| 2.3135485757270393e+00
12 MLA ||r(i)||/||b|| 2.7502818072398383e+00
13 MLA ||r(i)||/||b|| 2.8767861547883751e+00
14 MLA ||r(i)||/||b|| 3.0424196604498266e+00
15 MLA ||r(i)||/||b|| 3.0459360693068489e+00
16 MLA ||r(i)||/||b|| 2.9246180140783840e+00
17 MLA ||r(i)||/||b|| 2.8071857922037191e+00
18 MLA ||r(i)||/||b|| 2.6617790632332725e+00
19 MLA ||r(i)||/||b|| 2.5049250939483776e+00
20 MLA ||r(i)||/||b|| 2.3461799310648028e+00
21 MLA ||r(i)||/||b|| 2.1909811629886464e+00
22 MLA ||r(i)||/||b|| 2.0422118148272430e+00
23 MLA ||r(i)||/||b|| 1.9012323284975770e+00
24 MLA ||r(i)||/||b|| 1.7685309952969885e+00
25 MLA ||r(i)||/||b|| 1.6444827108266979e+00
26 MLA ||r(i)||/||b|| 1.5280021517084190e+00
27 MLA ||r(i)||/||b|| 1.4192070355339865e+00
28 MLA ||r(i)||/||b|| 1.3177039097021572e+00
29 MLA ||r(i)||/||b|| 1.2230625301407851e+00
30 MLA ||r(i)||/||b|| 1.1348569395553401e+00
31 MLA ||r(i)||/||b|| 1.0526794595613576e+00
32 MLA ||r(i)||/||b|| 9.7614355812318110e-01
33 MLA ||r(i)||/||b|| 9.0489294448762381e-01
34 MLA ||r(i)||/||b|| 8.3226891276973902e-01
35 MLA ||r(i)||/||b|| 7.7162321986428795e-01
36 MLA ||r(i)||/||b|| 7.1600772168813764e-01
37 MLA ||r(i)||/||b|| 6.6409130541913530e-01
38 MLA ||r(i)||/||b|| 6.1553761726041667e-01
39 MLA ||r(i)||/||b|| 5.7018365439275376e-01
40 MLA ||r(i)||/||b|| 5.2791103816004081e-01
41 MLA ||r(i)||/||b|| 4.8856775643801953e-01
42 MLA ||r(i)||/||b|| 4.5199658583399105e-01
